filename,width,height,class,xmin,ymin,xmax,ymax
img1099_jpg.rf.86f2546b47049b5c9499e8b66e94e0d6.jpg,640,640,Lumpy_infected_cow,0,0,640,640
walk522_jpg.rf.9d8e0d110e2cd488e48a5ba7fa06774a.jpg,640,640,Cow_standing,97,96,531,550
img1011_jpg.rf.28ff9316f8e7e09db5d451b3fa035cf0.jpg,640,640,Lumpy_infected_cow,224,11,634,619
lie189_jpg.rf.ed82fa7604b774afab891993bec87c17.jpg,640,640,Cow_lying,28,116,167,230
lie189_jpg.rf.ed82fa7604b774afab891993bec87c17.jpg,640,640,Cow_lying,182,143,276,212
lie189_jpg.rf.ed82fa7604b774afab891993bec87c17.jpg,640,640,Cow_lying,356,100,457,181
lie189_jpg.rf.ed82fa7604b774afab891993bec87c17.jpg,640,640,Cow_lying,326,199,446,405
lie113_jpg.rf.21976ee5115a64c38b3487b22850cae8.jpg,640,640,Cow_lying,113,114,439,467
img1022_jpg.rf.971e2f4a1938fd08ca06b47f4e46f7fe.jpg,640,640,Lumpy_infected_cow,151,171,374,518
lie91_jpg.rf.af235fd586d577ceaffc77d0fb42e9b2.jpg,640,640,Cow_lying,341,266,495,354
Mastitis-10-_jpg.rf.054382dcc8a7a3d5af99dfc717bff42e.jpg,640,640,Mastitis_infected_udder,93,0,434,508
walk196_jpg.rf.9567af4ac23ebebf8a21b625f2dd4959.jpg,640,640,Cow_standing,106,91,566,513
AdobeStock_701801745_Preview_jpeg.rf.f0444f036959167b53ddfde7652b8882.jpg,640,640,Cow_drinking_water,301,0,640,581
dtjd_png.rf.99b484a9d7b61dfda876634875e0342b.jpg,640,640,Lumpy_infected_cow,100,15,640,454
img1230_jpg.rf.c6b4870f8552ab12c1d58e6b826d5d57.jpg,640,640,Lumpy_infected_cow,346,373,640,582
img1230_jpg.rf.c6b4870f8552ab12c1d58e6b826d5d57.jpg,640,640,Lumpy_infected_cow,46,310,369,564
img1230_jpg.rf.c6b4870f8552ab12c1d58e6b826d5d57.jpg,640,640,Lumpy_infected_cow,31,60,358,339
lie11_jpg.rf.494a4b7fa28bacca6047bb7700f093c6.jpg,640,640,Cow_lying,130,123,291,411
img1243_jpg.rf.ea32eec5bd7de3a7bec1581d55d3bf8b.jpg,640,640,Lumpy_infected_cow,3,0,328,316
lie291_jpg.rf.9b397b6bcad3c54298e4862e5c17a4c8.jpg,640,640,Cow_lying,97,205,600,572
walk285_jpg.rf.300a694e4b902767a0fd5016863d983f.jpg,640,640,Cow_standing,143,67,585,524
2-158-_jpg.rf.8ddf109cc998447f43387a356ca3b0da.jpg,640,640,Cow_Feeding,173,171,519,392
img1023_jpg.rf.bba2bdefa6da058c35e5d60b9de3d040.jpg,640,640,Lumpy_infected_cow,95,0,640,636
00000257_jpg.rf.1927669abc5d38901d1b061fa9159490.jpg,640,640,Cow_standing,311,153,609,640
walk233_jpg.rf.6232b30c633762d2fa26b255310c8a70.jpg,640,640,Cow_standing,0,0,636,640
walk244_jpg.rf.29960bd422afc8445ac99668415b3615.jpg,640,640,Cow_standing,45,46,538,582
img1252_jpg.rf.dcfd30d1fc877e47340ac5bd89cca6a8.jpg,640,640,Lumpy_infected_cow,3,46,593,559
youtube-60_jpg.rf.870d4833e42a8da691ea9aac1786e0cd.jpg,640,640,Cow_Feeding,385,103,610,397
youtube-60_jpg.rf.870d4833e42a8da691ea9aac1786e0cd.jpg,640,640,Cow_Feeding,1,120,211,456
youtube-60_jpg.rf.870d4833e42a8da691ea9aac1786e0cd.jpg,640,640,Cow_Feeding,210,171,307,315
images-1-_png.rf.0e236795e5e73ac892545bcd4986111f.jpg,640,640,Lumpy_infected_cow,0,0,621,542
walk145_jpg.rf.998149e7001a694a3b730a3443af0c40.jpg,640,640,Cow_standing,113,45,586,590
AdobeStock_93804337_Video_HD_Preview_mov-0013_jpg.rf.9191f9e6ad395f99f47e0d7f80aa43ae.jpg,640,640,Healthy_udder,348,160,573,589
AdobeStock_93804337_Video_HD_Preview_mov-0013_jpg.rf.9191f9e6ad395f99f47e0d7f80aa43ae.jpg,640,640,Healthy_udder,285,110,429,450
AdobeStock_93804337_Video_HD_Preview_mov-0013_jpg.rf.9191f9e6ad395f99f47e0d7f80aa43ae.jpg,640,640,Healthy_udder,37,8,161,313
2025-01-18-14-34-24-41d84_mp4-0034_jpg.rf.7798ddf53fe3e1d4cab930eebca2ef7c.jpg,640,640,Healthy_udder,144,48,522,547
walk263_jpg.rf.8d5234e1d3bff854c26f0aa4cf2b8494.jpg,640,640,Cow_standing,161,120,584,505
1-902-_jpg.rf.e4020c6d6410a7b2bd1382954e3153c7.jpg,640,640,Cow_standing,179,126,403,573
10_jpg.rf.9c097d61d95139b8cc662834db28dc55.jpg,640,640,Cow_Feeding,40,10,575,629
52_jpg.rf.f1dfd0b70252e945de07dc4328f4eed4.jpg,640,640,Cow_Feeding,1,0,640,583
hyp9-e1515373723171-1024x924-1-400x284_jpg.rf.6ecfef0418473edf10faddee8b0ff8d6.jpg,640,640,Mastitis_infected_udder,0,0,640,640
lie264_jpg.rf.72eeac3b0334f9db60bce00bafb2ab05.jpg,640,640,Cow_lying,221,197,495,431
img1097_jpg.rf.d4cbf0fd89790680022da386eb21d162.jpg,640,640,Lumpy_infected_cow,47,56,513,584
2-93-_jpg.rf.936f909f51435a6c2fb3a043cecac78d.jpg,640,640,Cow_standing,293,265,604,615
img1270_jpg.rf.cf466546df89bdee0ca129bcba85d45e.jpg,640,640,Lumpy_infected_cow,0,0,640,640

IMG_20250118_144528_jpg.rf.fc35f7e02d1d1f912a45de1cce53500a.jpg,640,640,Cow_lying,0,151,605,626
Mastitis-4-_jpg.rf.a011e249dbe920864204f7eab1dead15.jpg,640,640,Mastitis_infected_udder,39,0,431,594
img1087_jpg.rf.917e4897e322ab1c2770d27a44f83ccb.jpg,640,640,Lumpy_infected_cow,9,37,636,633
lumpy-skin-3-_png.rf.ea14903591e8274358572cc4672a6402.jpg,640,640,Lumpy_infected_cow,0,0,597,640
lie73_jpg.rf.a03f283d25eaf8890d7dd01967193cf5.jpg,640,640,Cow_lying,95,100,381,306
lumpy-skin-11-_png.rf.1d5089e34a85f079d5e9a7fa0e0253d1.jpg,640,640,Lumpy_infected_cow,38,13,638,636

img1203_jpg.rf.ddfac2035009a19db636e20b6b5cd9dc.jpg,640,640,Lumpy_infected_cow,3,0,640,640
frame_1147_png.rf.d7574f0e7dab8fc4c9fc8ad7e7a8b525.jpg,640,640,Cow_drinking_water,202,54,540,560
AdobeStock_749149813_Video_HD_Preview_mov-0013_jpg.rf.70a967a0dd575217cd9751b1531acc72.jpg,640,640,Cow_drinking_water,0,404,195,625
AdobeStock_749149813_Video_HD_Preview_mov-0013_jpg.rf.70a967a0dd575217cd9751b1531acc72.jpg,640,640,Cow_drinking_water,548,292,640,596
AdobeStock_749149813_Video_HD_Preview_mov-0013_jpg.rf.70a967a0dd575217cd9751b1531acc72.jpg,640,640,Cow_drinking_water,322,357,399,631
AdobeStock_954119162_Video_HD_Preview_mov-0006_jpg.rf.6a7c923c971e88fa0a69fcaefb80907e.jpg,640,640,Cow_drinking_water,179,4,640,640
1-31-_jpg.rf.f1f93635a5c4363e45e116d18a790fdb.jpg,640,640,Cow_standing,34,28,617,640
1-31-_jpg.rf.f1f93635a5c4363e45e116d18a790fdb.jpg,640,640,Healthy_udder,429,371,541,513
Mastitis-14-_jpg.rf.559f53756e2da04f9396b854ef5aa4a7.jpg,640,640,Mastitis_infected_udder,170,208,567,463
00000030_jpg.rf.3c0e6358c379e9a7203091499d139883.jpg,640,640,Cow_standing,114,13,555,638
walk292_jpg.rf.b87f1b0656b3d9bcc96b253dfcdfe838.jpg,640,640,Cow_standing,48,32,596,581
walk268_jpg.rf.1a9481aab26586091cebadf64f2ebff2.jpg,640,640,Cow_standing,0,0,640,640
lie162_jpg.rf.9a334a5b8f71cada3756006d0cebaf7b.jpg,640,640,Cow_lying,206,185,344,293
lie162_jpg.rf.9a334a5b8f71cada3756006d0cebaf7b.jpg,640,640,Cow_lying,336,199,420,289
walk123_jpg.rf.142d11f4497487801ffc34af2c79c0c4.jpg,640,640,Cow_standing,38,66,601,537
IMG_20250120_104000_jpg.rf.4c7f68abdd84ecc585183947d8b5a8cd.jpg,640,640,Cow_Feeding,86,50,432,311
IMG_20250120_104000_jpg.rf.4c7f68abdd84ecc585183947d8b5a8cd.jpg,640,640,Cow_Feeding,452,19,640,523
IMG_20250120_104000_jpg.rf.4c7f68abdd84ecc585183947d8b5a8cd.jpg,640,640,Cow_standing,240,0,514,147
AdobeStock_749149813_Video_HD_Preview_mov-0012_jpg.rf.ba3ff515c1c03d463b13288ee8b588aa.jpg,640,640,Cow_drinking_water,320,352,392,603
AdobeStock_749149813_Video_HD_Preview_mov-0012_jpg.rf.ba3ff515c1c03d463b13288ee8b588aa.jpg,640,640,Cow_drinking_water,544,313,640,590
GRZ_10_jpg.rf.c61efe2639e2cbcfb334d8c21dec6b20.jpg,640,640,Cow_Feeding,249,62,602,537
2025-01-18-14-31-20-90e34_jpg.rf.ba60880201954ea8ebeb76f16b4f14ab.jpg,640,640,Healthy_udder,147,0,583,400
walk164_jpg.rf.ef9969643063a3620a4408ebb47f79ca.jpg,640,640,Cow_standing,63,3,552,540
lie46_jpg.rf.272730b309e9bc802e3e0df1ab755c2c.jpg,640,640,Cow_lying,61,35,585,421
img1258_jpg.rf.0b8e31ea3aa9526ae7dae5af8bc11e59.jpg,640,640,Lumpy_infected_cow,18,82,635,583

AdobeStock_480163973_Preview_jpeg.rf.89ea0c6591830078d0b08c372665a8f2.jpg,640,640,Healthy_udder,393,357,438,432
AdobeStock_480163973_Preview_jpeg.rf.89ea0c6591830078d0b08c372665a8f2.jpg,640,640,Cow_Feeding,516,385,571,473
AdobeStock_480163973_Preview_jpeg.rf.89ea0c6591830078d0b08c372665a8f2.jpg,640,640,Cow_standing,167,202,473,505
134_mp4-0010_jpg.rf.cd3d75222edd444bac85c8791e035134.jpg,640,640,Cow_Feeding,54,283,91,463
134_mp4-0010_jpg.rf.cd3d75222edd444bac85c8791e035134.jpg,640,640,Cow_Feeding,550,211,640,388
134_mp4-0010_jpg.rf.cd3d75222edd444bac85c8791e035134.jpg,640,640,Cow_lying,448,160,500,245
134_mp4-0010_jpg.rf.cd3d75222edd444bac85c8791e035134.jpg,640,640,Cow_lying,404,154,442,202
134_mp4-0010_jpg.rf.cd3d75222edd444bac85c8791e035134.jpg,640,640,Cow_lying,381,170,419,249
134_mp4-0010_jpg.rf.cd3d75222edd444bac85c8791e035134.jpg,640,640,Cow_lying,345,189,376,252
134_mp4-0010_jpg.rf.cd3d75222edd444bac85c8791e035134.jpg,640,640,Cow_lying,257,188,307,260
134_mp4-0010_jpg.rf.cd3d75222edd444bac85c8791e035134.jpg,640,640,Cow_standing,178,175,207,305
134_mp4-0010_jpg.rf.cd3d75222edd444bac85c8791e035134.jpg,640,640,Cow_Feeding,0,273,23,418
134_mp4-0010_jpg.rf.cd3d75222edd444bac85c8791e035134.jpg,640,640,Cow_lying,236,174,263,217
134_mp4-0010_jpg.rf.cd3d75222edd444bac85c8791e035134.jpg,640,640,Cow_Feeding,234,231,309,488
134_mp4-0010_jpg.rf.cd3d75222edd444bac85c8791e035134.jpg,640,640,Cow_Feeding,395,206,449,454
134_mp4-0010_jpg.rf.cd3d75222edd444bac85c8791e035134.jpg,640,640,Cow_Feeding,475,201,547,433
134_mp4-0010_jpg.rf.cd3d75222edd444bac85c8791e035134.jpg,640,640,Cow_standing,101,216,152,314
AdobeStock_624861897_Preview_jpeg.rf.42221bf82695db93d07ee6a10af2ab16.jpg,640,640,Healthy_udder,251,0,495,499
walk177_jpg.rf.45195a0418ad2d4633efc9478bb87f85.jpg,640,640,Cow_standing,215,195,517,498
walk296_jpg.rf.8b15e670a8f01388e1b6a97ad3ec70c4.jpg,640,640,Cow_standing,61,79,574,530
img1172_jpg.rf.1d3e4d3ed68249aab35864bc2523bd0b.jpg,640,640,Lumpy_infected_cow,2,4,636,632
lie104_jpg.rf.539bdf238c1195a6317b80dc524219e6.jpg,640,640,Cow_lying,210,465,296,583
lie104_jpg.rf.539bdf238c1195a6317b80dc524219e6.jpg,640,640,Cow_lying,138,389,265,486
lie104_jpg.rf.539bdf238c1195a6317b80dc524219e6.jpg,640,640,Cow_lying,324,300,386,361
lie104_jpg.rf.539bdf238c1195a6317b80dc524219e6.jpg,640,640,Cow_lying,291,283,335,342
img1238_jpg.rf.688a8d7a5ae81cd0b011131ca6ef7a40.jpg,640,640,Lumpy_infected_cow,284,102,420,287
AdobeStock_450283414_Preview_jpeg.rf.c9e04bb5c13c0e6e5fc24734e32d2fa2.jpg,640,640,Healthy_udder,411,391,459,498
img1111_jpg.rf.7799c318c080b4c4bc410626c9d3023c.jpg,640,640,Lumpy_infected_cow,0,0,640,640
walk234_jpg.rf.78e4752e82fc960f25efc7d1be9ce6d5.jpg,640,640,Cow_standing,75,52,543,571
GRZ_10_jpg.rf.363f2485654ce258fa8cd73a8374295d.jpg,640,640,Cow_Feeding,226,24,623,549
Chemcial-burn-e1515283477137-400x284_jpg.rf.fe202a7a5f8b77b87810c5b703060512.jpg,640,640,Mastitis_infected_udder,0,0,640,640
lie283_jpg.rf.81d1fa3da6b1ad70d7683a6ffe8036c5.jpg,640,640,Cow_lying,120,63,482,486
img1130_jpg.rf.1cbbc35c468c1f72262137a48447d998.jpg,640,640,Lumpy_infected_cow,0,0,640,640
images-95-1-_png.rf.cd0bc1de6a323c5d892ec10540226519.jpg,640,640,Lumpy_infected_cow,425,280,640,588
images-95-1-_png.rf.cd0bc1de6a323c5d892ec10540226519.jpg,640,640,Lumpy_infected_cow,267,326,442,607
images-95-1-_png.rf.cd0bc1de6a323c5d892ec10540226519.jpg,640,640,Lumpy_infected_cow,1,6,172,297
images-95-1-_png.rf.cd0bc1de6a323c5d892ec10540226519.jpg,640,640,Lumpy_infected_cow,464,0,640,244
images-95-1-_png.rf.cd0bc1de6a323c5d892ec10540226519.jpg,640,640,Lumpy_infected_cow,302,0,497,266
images-95-1-_png.rf.cd0bc1de6a323c5d892ec10540226519.jpg,640,640,Lumpy_infected_cow,162,0,334,276
images-95-1-_png.rf.cd0bc1de6a323c5d892ec10540226519.jpg,640,640,Lumpy_infected_cow,69,339,249,627
AdobeStock_533255326_Preview_jpeg.rf.ffa23148ad86d1932cc450643a02c7e7.jpg,640,640,Cow_Feeding,399,312,454,378
AdobeStock_533255326_Preview_jpeg.rf.ffa23148ad86d1932cc450643a02c7e7.jpg,640,640,Cow_Feeding,302,295,337,346
AdobeStock_533255326_Preview_jpeg.rf.ffa23148ad86d1932cc450643a02c7e7.jpg,640,640,Healthy_udder,141,413,170,458
AdobeStock_533255326_Preview_jpeg.rf.ffa23148ad86d1932cc450643a02c7e7.jpg,640,640,Cow_Feeding,106,301,306,509
lie170_jpg.rf.d70a1ce8d74bf14a113a5bce653d9598.jpg,640,640,Cow_lying,352,283,429,366
fffffff_png.rf.e079d98878e0e80598083a4065a37578.jpg,640,640,Lumpy_infected_cow,44,15,633,629
lie188_jpg.rf.51331feb2df5fdf7776550fae330234c.jpg,640,640,Cow_lying,122,115,450,346
img1054_jpg.rf.4fac6656fbac8425ac070b8bdd1675d7.jpg,640,640,Lumpy_infected_cow,1,0,588,637
Chemcial-burn-e1515283477137-400x284_jpg.rf.1784bd153abde632e1620b85a10b42b2.jpg,640,640,Mastitis_infected_udder,0,0,640,640
lie277_jpg.rf.51757c3d8b4db798ae131ac7e9bd4172.jpg,640,640,Cow_lying,272,240,411,366
walk289_jpg.rf.4be9f0a000bd35f3854be0e1ef35cdb1.jpg,640,640,Cow_standing,45,109,556,543
1-56-_jpg.rf.c548252e6e19320a7bf368600213d464.jpg,640,640,Cow_standing,0,0,638,596
1-56-_jpg.rf.c548252e6e19320a7bf368600213d464.jpg,640,640,Healthy_udder,383,363,500,463
Screenshot-2024-09-14-161810_png.rf.f9b8b55bee71b1864aff423dfc7a19be.jpg,640,640,Healthy_udder,60,0,640,534
walk178_jpg.rf.efc196fb780a8f4e3a51698d2b14446e.jpg,640,640,Cow_standing,24,16,580,619
lie18_jpg.rf.c9b0fa05221060cf5e3d325d38aaba9e.jpg,640,640,Cow_lying,189,115,474,370
Mastitis-55-_jpg.rf.1c861dd8dc66f7b1973a107207a2e501.jpg,640,640,Mastitis_infected_udder,199,46,443,639
images-54-_png.rf.56098e7ac92be6cdefd8bfa89a83eb96.jpg,640,640,Lumpy_infected_cow,0,2,640,411
16_jpg.rf.9d61db56fb960e66d28ef5bf4cd6feb0.jpg,640,640,Cow_Feeding,135,79,559,465
96_jpg.rf.c883479eba287e8e66bf0f6517a35357.jpg,640,640,Cow_Feeding,154,36,637,573
Mastitis-26-_jpg.rf.1e86e58a50956e918b0934bf433c6586.jpg,640,640,Mastitis_infected_udder,102,53,576,640
29_jpg.rf.27bb18d770a73f05c3f2dd5802240ccd.jpg,640,640,Cow_Feeding,181,46,536,524
lie94_jpg.rf.5a4b804ab2a0427beea2af170a968487.jpg,640,640,Cow_lying,80,113,571,423
walk227_jpg.rf.3b70f849b97009503bbd7f714b701066.jpg,640,640,Cow_standing,34,0,640,633
1-199-_jpg.rf.ab774c87ba3e0407c4f1e739835c43da.jpg,640,640,Cow_standing,205,210,506,469
1-199-_jpg.rf.ab774c87ba3e0407c4f1e739835c43da.jpg,640,640,Cow_lying,548,219,621,284
lie236_jpg.rf.f4d92d14270aaabd3c6b91046ee1c6f1.jpg,640,640,Cow_lying,317,98,483,295
img1324_jpg.rf.5f6b7e54787c84c60c2fb12f64c165d8.jpg,640,640,Lumpy_infected_cow,0,63,636,633
img1415_jpg.rf.e68ac985e3515790860f4a62dcbec1e6.jpg,640,640,Lumpy_infected_cow,0,191,233,633
exfol3-400x284_jpg.rf.4318bf4757019f272d9a978bfab28bc0.jpg,640,640,Mastitis_infected_udder,1,0,640,640
lie1_jpg.rf.4aeb22a6f4543a1fd70fea9379085e06.jpg,640,640,Cow_lying,130,133,548,337
Mastitis-38-_jpg.rf.1a8f4dbf003d59af8ce92898613921bf.jpg,640,640,Mastitis_infected_udder,212,0,606,343
lie50_jpg.rf.22918848b7ae2b5ccfaa3ddc1e372643.jpg,640,640,Cow_lying,126,0,305,165
lie50_jpg.rf.22918848b7ae2b5ccfaa3ddc1e372643.jpg,640,640,Cow_lying,295,8,451,224
img1255_jpg.rf.ca226edf31372a9f1527088505782110.jpg,640,640,Lumpy_infected_cow,34,85,436,588
lie17_jpg.rf.b9256e70d079103fabf95b1bc4411fd3.jpg,640,640,Cow_lying,106,256,300,403
lie17_jpg.rf.b9256e70d079103fabf95b1bc4411fd3.jpg,640,640,Cow_lying,323,161,465,255
images-81-1-_png.rf.0b260777f0c92c8898f654177c8e2247.jpg,640,640,Lumpy_infected_cow,0,0,640,640
00000117_jpg.rf.e76120def7e74296c928a7bf8cd1a0a5.jpg,640,640,Cow_lying,15,42,620,501
lie148_jpg.rf.087d65cc1eada12a07cab7a33989700c.jpg,640,640,Cow_lying,123,86,491,358
img1213_jpg.rf.402658f757d29fd48de004749c5111d1.jpg,640,640,Lumpy_infected_cow,0,0,635,636
walk166_jpg.rf.abfe9646c19fa1c5f72542cfda140dfd.jpg,640,640,Cow_standing,0,0,615,556
lie120_jpg.rf.e8d5be47fde69f6d92657acc95c3d4ab.jpg,640,640,Cow_lying,151,34,505,380
lie216_jpg.rf.b25039f02605f42e8deb6464bcd34f36.jpg,640,640,Cow_lying,141,122,402,329
lie80_jpg.rf.fe4238e25d9568e091d066c2b3509ed2.jpg,640,640,Cow_lying,258,125,518,290
lie30_jpg.rf.c7a6b85e588e9d9a7c7cba58b14946d0.jpg,640,640,Cow_lying,366,340,491,461
1-128-_jpg.rf.57558255433a18b122b07df8181e8b83.jpg,640,640,Cow_standing,0,105,176,489
1-128-_jpg.rf.57558255433a18b122b07df8181e8b83.jpg,640,640,Cow_lying,134,241,391,575
1-128-_jpg.rf.57558255433a18b122b07df8181e8b83.jpg,640,640,Cow_lying,376,348,602,539
Screenshot-2024-09-14-171356_png.rf.f578d3cba187bd04a496b29a8c23723d.jpg,640,640,Mastitis_infected_udder,123,0,640,544
lie119_jpg.rf.2d6b3605878986fc08e18532ce62fcd9.jpg,640,640,Cow_lying,212,205,350,367
lie237_jpg.rf.8ba823866a15881f7f601f66babe0810.jpg,640,640,Cow_lying,93,63,501,413
lie150_jpg.rf.b951bc729557723c25b8265ef393353c.jpg,640,640,Cow_lying,166,47,527,241
dry-skin5-400x284_jpg.rf.301e5ec977a9457f7ebb34b8431a5b5d.jpg,640,640,Mastitis_infected_udder,0,0,447,550
Mastitis-26-_jpg.rf.1ec60e686b7116de5fb12a49bc61c97f.jpg,640,640,Mastitis_infected_udder,33,0,585,638
134_mp4-0008_jpg.rf.7710af1d0780ca037ebfafbe36dfed96.jpg,640,640,Cow_Feeding,53,283,91,459
134_mp4-0008_jpg.rf.7710af1d0780ca037ebfafbe36dfed96.jpg,640,640,Cow_Feeding,2,282,23,447
134_mp4-0008_jpg.rf.7710af1d0780ca037ebfafbe36dfed96.jpg,640,640,Cow_Feeding,236,233,300,480
134_mp4-0008_jpg.rf.7710af1d0780ca037ebfafbe36dfed96.jpg,640,640,Cow_Feeding,394,217,455,476
134_mp4-0008_jpg.rf.7710af1d0780ca037ebfafbe36dfed96.jpg,640,640,Cow_Feeding,476,205,544,430
134_mp4-0008_jpg.rf.7710af1d0780ca037ebfafbe36dfed96.jpg,640,640,Cow_Feeding,587,200,634,405
134_mp4-0008_jpg.rf.7710af1d0780ca037ebfafbe36dfed96.jpg,640,640,Cow_Feeding,543,195,613,388
134_mp4-0008_jpg.rf.7710af1d0780ca037ebfafbe36dfed96.jpg,640,640,Cow_lying,257,187,306,261
134_mp4-0008_jpg.rf.7710af1d0780ca037ebfafbe36dfed96.jpg,640,640,Cow_lying,345,185,379,252
134_mp4-0008_jpg.rf.7710af1d0780ca037ebfafbe36dfed96.jpg,640,640,Cow_lying,381,169,420,249
134_mp4-0008_jpg.rf.7710af1d0780ca037ebfafbe36dfed96.jpg,640,640,Cow_lying,403,154,443,205
134_mp4-0008_jpg.rf.7710af1d0780ca037ebfafbe36dfed96.jpg,640,640,Cow_lying,235,173,263,223
134_mp4-0008_jpg.rf.7710af1d0780ca037ebfafbe36dfed96.jpg,640,640,Cow_lying,449,159,500,236
134_mp4-0008_jpg.rf.7710af1d0780ca037ebfafbe36dfed96.jpg,640,640,Cow_standing,176,174,211,316
134_mp4-0008_jpg.rf.7710af1d0780ca037ebfafbe36dfed96.jpg,640,640,Cow_standing,99,219,152,320
134_mp4-0008_jpg.rf.7710af1d0780ca037ebfafbe36dfed96.jpg,640,640,Cow_lying,303,158,330,223
134_mp4-0008_jpg.rf.7710af1d0780ca037ebfafbe36dfed96.jpg,640,640,Cow_standing,520,121,561,191
2025-01-18-14-22-36-5ff27_jpg.rf.3c1e80a10b7dd9bfcf20e505196079dd.jpg,640,640,Healthy_udder,0,0,219,410
walk285_jpg.rf.430d826ae9a9ba17602ef2833376412a.jpg,640,640,Cow_standing,59,19,528,519
lie248_jpg.rf.095ee5304eefd971e0ebbaf1aa23384d.jpg,640,640,Cow_lying,161,127,398,359
lie248_jpg.rf.095ee5304eefd971e0ebbaf1aa23384d.jpg,640,640,Cow_lying,352,309,483,512
images-37-1-_png.rf.d8d03cb77479494045e2e3762ad0febb.jpg,640,640,Lumpy_infected_cow,11,15,640,640
Mastitis-26-_jpg.rf.7fb9564d73dafec2284e716abbdaff3b.jpg,640,640,Mastitis_infected_udder,129,0,524,629

lie72_jpg.rf.a8c123d429fe0469d93adb2782399121.jpg,640,640,Cow_lying,193,20,487,184
lie72_jpg.rf.a8c123d429fe0469d93adb2782399121.jpg,640,640,Cow_lying,41,169,198,369
AdobeStock_451814270_Video_HD_Preview_mov-0001_jpg.rf.e1060755dd9372eed4fc8ef852ab7c78.jpg,640,640,Cow_drinking_water,0,0,307,578
youtube-75_jpg.rf.ec24fd2ed549818a3a80aa579dc0e766.jpg,640,640,Cow_Feeding,0,337,343,640
youtube-75_jpg.rf.ec24fd2ed549818a3a80aa579dc0e766.jpg,640,640,Cow_Feeding,330,130,546,391
youtube-75_jpg.rf.ec24fd2ed549818a3a80aa579dc0e766.jpg,640,640,Cow_Feeding,349,141,585,508
youtube-75_jpg.rf.ec24fd2ed549818a3a80aa579dc0e766.jpg,640,640,Cow_Feeding,366,161,640,596
youtube-75_jpg.rf.ec24fd2ed549818a3a80aa579dc0e766.jpg,640,640,Cow_Feeding,420,236,640,611
walk184_jpg.rf.6579a930aba1498eb79419374191e0e9.jpg,640,640,Cow_standing,106,46,612,575
walk553_jpg.rf.c76a05ff6378a45f6fb75bd96dbc271e.jpg,640,640,Cow_standing,102,33,619,560
lie211_jpg.rf.3305c844d1d505a62f5aa99bcf6a0afe.jpg,640,640,Cow_lying,105,65,253,249
lie211_jpg.rf.3305c844d1d505a62f5aa99bcf6a0afe.jpg,640,640,Cow_lying,232,199,489,387
img1377_jpg.rf.1cac1aad34a28a5fd75baa49965df758.jpg,640,640,Lumpy_infected_cow,3,17,623,640
30_jpg.rf.c8f000d89a037c396682794944ee088a.jpg,640,640,Cow_Feeding,87,151,467,504
AdobeStock_177067435_Video_HD_Preview-1-_mov-0009_jpg.rf.212e26ad788afaec25312fa8e80c7cfe.jpg,640,640,Cow_drinking_water,58,50,405,339
images-16-_png.rf.235076bca5951433f5f1c2602159d1a8.jpg,640,640,Lumpy_infected_cow,48,7,640,640
uyjktu_png.rf.87641882fdb409732b0491557e80aeb8.jpg,640,640,Lumpy_infected_cow,32,0,633,518
2-93-_jpg.rf.206f2f80ef599ca58b72b296773d1ba2.jpg,640,640,Cow_standing,86,240,371,558
Screenshot-2024-09-14-180013_png.rf.f2429b45e1365c60770bad38982f4fe1.jpg,640,640,Healthy_udder,116,46,588,484
walk177_jpg.rf.61b608d3f6550d9c6d68cfc3546c499e.jpg,640,640,Cow_standing,199,163,546,513
frame_1711_png.rf.e0372d365f241832bab10ba6ba7fcbb6.jpg,640,640,Cow_drinking_water,449,103,640,640
frame_1711_png.rf.e0372d365f241832bab10ba6ba7fcbb6.jpg,640,640,Cow_drinking_water,129,65,509,584
normal14-e1515369702798-400x284_jpg.rf.af4c9103bfe673f2758e60222701efea.jpg,640,640,Healthy_udder,177,0,542,562
Mastitis-13-_jpg.rf.2726c7d857ea9664b5a344df3eb2f2da.jpg,640,640,Mastitis_infected_udder,167,142,507,467
lie177_jpg.rf.efd1111f04dc2a8cb531becd4e0bbce7.jpg,640,640,Cow_lying,119,131,550,453
lie159_jpg.rf.bfc3c4e863fcf1f4e7c5b5eb6beabfef.jpg,640,640,Cow_lying,165,181,366,384
walk227_jpg.rf.4efd2feef6348aff2d514dc186db1fc2.jpg,640,640,Cow_standing,3,36,629,640
133_mp4-0005_jpg.rf.a5add6af7c7a4cd25057f220bdb9a049.jpg,640,640,Cow_Feeding,573,189,640,387
133_mp4-0005_jpg.rf.a5add6af7c7a4cd25057f220bdb9a049.jpg,640,640,Cow_Feeding,490,170,566,408
133_mp4-0005_jpg.rf.a5add6af7c7a4cd25057f220bdb9a049.jpg,640,640,Cow_Feeding,29,219,148,432
133_mp4-0005_jpg.rf.a5add6af7c7a4cd25057f220bdb9a049.jpg,640,640,Cow_lying,225,143,287,233
133_mp4-0005_jpg.rf.a5add6af7c7a4cd25057f220bdb9a049.jpg,640,640,Cow_lying,378,119,422,177
133_mp4-0005_jpg.rf.a5add6af7c7a4cd25057f220bdb9a049.jpg,640,640,Cow_lying,205,134,249,184
133_mp4-0005_jpg.rf.a5add6af7c7a4cd25057f220bdb9a049.jpg,640,640,Cow_standing,139,113,194,192
